event_id,pipeline_id,task_id,event_type,status,event_timestamp,duration_sec,records_in,records_out,error_message,created_at
1106,3,,pipeline_completed,success,2026-03-15 19:10:00,1860,,,,2026-03-15 19:10:00
1107,3,,pipeline_started,running,2026-03-14 17:16:00,,,,,2026-03-14 17:16:00
1108,3,7,task_started,running,2026-03-14 17:17:00,,,,,2026-03-14 17:17:00
1109,3,7,task_succeeded,success,2026-03-14 17:23:00,360,21201,18938,,2026-03-14 17:23:00
1110,3,8,task_started,running,2026-03-14 17:25:00,,,,,2026-03-14 17:25:00
1111,3,8,task_succeeded,success,2026-03-14 17:36:00,660,28539,24835,,2026-03-14 17:36:00
1112,3,9,task_started,running,2026-03-14 17:37:00,,,,,2026-03-14 17:37:00
1113,3,9,task_succeeded,success,2026-03-14 17:44:00,420,44327,42002,,2026-03-14 17:44:00
1114,3,,pipeline_completed,success,2026-03-14 17:45:00,1740,,,,2026-03-14 17:45:00
1115,4,,pipeline_started,running,2026-04-12 11:14:00,,,,,2026-04-12 11:14:00
1116,4,10,task_started,running,2026-04-12 11:15:00,,,,,2026-04-12 11:15:00
1117,4,10,task_succeeded,success,2026-04-12 11:24:00,540,20217,20160,,2026-04-12 11:24:00
1118,4,11,task_started,running,2026-04-12 11:27:00,,,,,2026-04-12 11:27:00
1119,4,11,task_succeeded,success,2026-04-12 11:37:00,600,27151,24160,,2026-04-12 11:37:00
1120,4,12,task_started,running,2026-04-12 11:39:00,,,,,2026-04-12 11:39:00
1121,4,12,task_succeeded,success,2026-04-12 11:47:00,480,18942,18025,,2026-04-12 11:47:00
1122,4,,pipeline_completed,success,2026-04-12 11:48:00,2040,,,,2026-04-12 11:48:00
1123,4,,pipeline_started,running,2026-04-11 09:19:00,,,,,2026-04-11 09:19:00
1124,4,10,task_started,running,2026-04-11 09:22:00,,,,,2026-04-11 09:22:00
1125,4,10,task_succeeded,success,2026-04-11 09:29:00,420,6643,6533,,2026-04-11 09:29:00
1126,4,11,task_started,running,2026-04-11 09:31:00,,,,,2026-04-11 09:31:00
1127,4,11,task_succeeded,success,2026-04-11 09:48:00,1020,36562,33641,,2026-04-11 09:48:00
1128,4,12,task_started,running,2026-04-11 09:50:00,,,,,2026-04-11 09:50:00
1129,4,12,task_succeeded,success,2026-04-11 09:54:00,240,39362,33308,,2026-04-11 09:54:00
1130,4,,pipeline_completed,success,2026-04-11 09:55:00,2160,,,,2026-04-11 09:55:00
1131,4,,pipeline_started,running,2026-04-10 11:46:00,,,,,2026-04-10 11:46:00
1132,4,10,task_started,running,2026-04-10 11:47:00,,,,,2026-04-10 11:47:00
1133,4,10,task_failed,failed,2026-04-10 11:56:00,540,42633,,connection timeout,2026-04-10 11:56:00
1134,4,10,task_retry,retrying,2026-04-10 11:58:00,,,,,2026-04-10 11:58:00
1135,4,11,task_started,running,2026-04-10 12:09:00,,,,,2026-04-10 12:09:00
1136,4,11,task_succeeded,success,2026-04-10 12:21:00,720,39766,31906,,2026-04-10 12:21:00
1137,4,12,task_started,running,2026-04-10 12:23:00,,,,,2026-04-10 12:23:00
1138,4,12,task_succeeded,success,2026-04-10 12:28:00,300,10622,9106,,2026-04-10 12:28:00
1139,4,,pipeline_completed,completed_with_issues,2026-04-10 12:29:00,2580,,,,2026-04-10 12:29:00
1140,4,,pipeline_started,running,2026-04-09 07:43:00,,,,,2026-04-09 07:43:00
1141,4,10,task_started,running,2026-04-09 07:45:00,,,,,2026-04-09 07:45:00
1142,4,10,task_failed,failed,2026-04-09 07:50:00,300,10190,,source data unavailable,2026-04-09 07:50:00
1143,4,10,task_retry,retrying,2026-04-09 07:52:00,,,,,2026-04-09 07:52:00
1144,4,11,task_started,running,2026-04-09 07:59:00,,,,,2026-04-09 07:59:00
1145,4,11,task_succeeded,success,2026-04-09 08:15:00,960,30277,28906,,2026-04-09 08:15:00
1146,4,12,task_started,running,2026-04-09 08:16:00,,,,,2026-04-09 08:16:00
1147,4,12,task_failed,failed,2026-04-09 08:23:00,420,34323,,source data unavailable,2026-04-09 08:23:00
1148,4,12,task_retry,retrying,2026-04-09 08:25:00,,,,,2026-04-09 08:25:00
1149,4,,pipeline_completed,completed_with_issues,2026-04-09 08:33:00,3000,,,,2026-04-09 08:33:00
1150,4,,pipeline_started,running,2026-04-09 05:24:00,,,,,2026-04-09 05:24:00
1151,4,10,task_started,running,2026-04-09 05:25:00,,,,,2026-04-09 05:25:00
1152,4,10,task_succeeded,success,2026-04-09 05:32:00,420,18886,16285,,2026-04-09 05:32:00
1153,4,11,task_started,running,2026-04-09 05:35:00,,,,,2026-04-09 05:35:00
1154,4,11,task_succeeded,success,2026-04-09 05:55:00,1200,21901,21682,,2026-04-09 05:55:00
1155,4,12,task_started,running,2026-04-09 05:57:00,,,,,2026-04-09 05:57:00
1156,4,12,task_succeeded,success,2026-04-09 06:02:00,300,12290,10279,,2026-04-09 06:02:00
1157,4,,pipeline_completed,success,2026-04-09 06:03:00,2340,,,,2026-04-09 06:03:00
1158,4,,pipeline_started,running,2026-04-08 08:25:00,,,,,2026-04-08 08:25:00
1159,4,10,task_started,running,2026-04-08 08:26:00,,,,,2026-04-08 08:26:00
1160,4,10,task_succeeded,success,2026-04-08 08:35:00,540,41795,33942,,2026-04-08 08:35:00
1161,4,11,task_started,running,2026-04-08 08:38:00,,,,,2026-04-08 08:38:00
1162,4,11,task_succeeded,success,2026-04-08 08:52:00,840,10387,8973,,2026-04-08 08:52:00
1163,4,12,task_started,running,2026-04-08 08:53:00,,,,,2026-04-08 08:53:00
1164,4,12,task_succeeded,success,2026-04-08 08:56:00,180,21792,19790,,2026-04-08 08:56:00
1165,4,,pipeline_completed,success,2026-04-08 08:57:00,1920,,,,2026-04-08 08:57:00
1166,4,,pipeline_started,running,2026-04-08 13:53:00,,,,,2026-04-08 13:53:00
1167,4,10,task_started,running,2026-04-08 13:56:00,,,,,2026-04-08 13:56:00
1168,4,10,task_succeeded,success,2026-04-08 14:02:00,360,46994,37775,,2026-04-08 14:02:00
1169,4,11,task_started,running,2026-04-08 14:04:00,,,,,2026-04-08 14:04:00
1170,4,11,task_succeeded,success,2026-04-08 14:17:00,780,21677,20062,,2026-04-08 14:17:00
1171,4,12,task_started,running,2026-04-08 14:18:00,,,,,2026-04-08 14:18:00
1172,4,12,task_succeeded,success,2026-04-08 14:25:00,420,8489,7508,,2026-04-08 14:25:00
1173,4,,pipeline_completed,success,2026-04-08 14:26:00,1980,,,,2026-04-08 14:26:00
1174,4,,pipeline_started,running,2026-04-07 08:19:00,,,,,2026-04-07 08:19:00
1175,4,10,task_started,running,2026-04-07 08:21:00,,,,,2026-04-07 08:21:00
1176,4,10,task_succeeded,success,2026-04-07 08:26:00,300,44817,38355,,2026-04-07 08:26:00
1177,4,11,task_started,running,2026-04-07 08:27:00,,,,,2026-04-07 08:27:00
1178,4,11,task_succeeded,success,2026-04-07 08:44:00,1020,16322,13427,,2026-04-07 08:44:00
1179,4,12,task_started,running,2026-04-07 08:46:00,,,,,2026-04-07 08:46:00
1180,4,12,task_succeeded,success,2026-04-07 08:52:00,360,25984,20840,,2026-04-07 08:52:00
1181,4,,pipeline_completed,success,2026-04-07 08:53:00,2040,,,,2026-04-07 08:53:00
1182,4,,pipeline_started,running,2026-04-06 11:21:00,,,,,2026-04-06 11:21:00
1183,4,10,task_started,running,2026-04-06 11:23:00,,,,,2026-04-06 11:23:00
1184,4,10,task_succeeded,success,2026-04-06 11:33:00,600,26674,21556,,2026-04-06 11:33:00
1185,4,11,task_started,running,2026-04-06 11:36:00,,,,,2026-04-06 11:36:00
1186,4,11,task_succeeded,success,2026-04-06 11:50:00,840,1561,1548,,2026-04-06 11:50:00
1187,4,12,task_started,running,2026-04-06 11:52:00,,,,,2026-04-06 11:52:00
1188,4,12,task_succeeded,success,2026-04-06 11:56:00,240,43537,35799,,2026-04-06 11:56:00
1189,4,,pipeline_completed,success,2026-04-06 11:57:00,2160,,,,2026-04-06 11:57:00
1190,4,,pipeline_started,running,2026-04-06 00:53:00,,,,,2026-04-06 00:53:00
1191,4,10,task_started,running,2026-04-06 00:54:00,,,,,2026-04-06 00:54:00
1192,4,10,task_succeeded,success,2026-04-06 01:02:00,480,47850,47507,,2026-04-06 01:02:00
1193,4,11,task_started,running,2026-04-06 01:03:00,,,,,2026-04-06 01:03:00
1194,4,11,task_succeeded,success,2026-04-06 01:16:00,780,45921,40921,,2026-04-06 01:16:00
1195,4,12,task_started,running,2026-04-06 01:19:00,,,,,2026-04-06 01:19:00
1196,4,12,task_succeeded,success,2026-04-06 01:26:00,420,10044,9089,,2026-04-06 01:26:00
1197,4,,pipeline_completed,success,2026-04-06 01:27:00,2040,,,,2026-04-06 01:27:00
1198,4,,pipeline_started,running,2026-04-05 00:28:00,,,,,2026-04-05 00:28:00
1199,4,10,task_started,running,2026-04-05 00:30:00,,,,,2026-04-05 00:30:00
1200,4,10,task_failed,failed,2026-04-05 00:39:00,540,41799,,out of memory,2026-04-05 00:39:00
1201,4,10,task_retry,retrying,2026-04-05 00:41:00,,,,,2026-04-05 00:41:00
1202,4,11,task_started,running,2026-04-05 00:51:00,,,,,2026-04-05 00:51:00
1203,4,11,task_succeeded,success,2026-04-05 01:03:00,720,47424,45201,,2026-04-05 01:03:00
1204,4,12,task_started,running,2026-04-05 01:05:00,,,,,2026-04-05 01:05:00
1205,4,12,task_failed,failed,2026-04-05 01:12:00,420,26963,,out of memory,2026-04-05 01:12:00
1206,4,12,task_retry,retrying,2026-04-05 01:14:00,,,,,2026-04-05 01:14:00
1207,4,,pipeline_completed,completed_with_issues,2026-04-05 01:22:00,3240,,,,2026-04-05 01:22:00
1208,4,,pipeline_started,running,2026-04-05 14:40:00,,,,,2026-04-05 14:40:00
1209,4,10,task_started,running,2026-04-05 14:42:00,,,,,2026-04-05 14:42:00
1210,4,10,task_succeeded,success,2026-04-05 14:52:00,600,36809,33277,,2026-04-05 14:52:00
1211,4,11,task_started,running,2026-04-05 14:54:00,,,,,2026-04-05 14:54:00
1212,4,11,task_succeeded,success,2026-04-05 15:14:00,1200,29813,29329,,2026-04-05 15:14:00
1213,4,12,task_started,running,2026-04-05 15:17:00,,,,,2026-04-05 15:17:00
1214,4,12,task_succeeded,success,2026-04-05 15:24:00,420,10540,10173,,2026-04-05 15:24:00
1215,4,,pipeline_completed,success,2026-04-05 15:25:00,2700,,,,2026-04-05 15:25:00
1216,4,,pipeline_started,running,2026-04-04 07:13:00,,,,,2026-04-04 07:13:00
1217,4,10,task_started,running,2026-04-04 07:15:00,,,,,2026-04-04 07:15:00
1218,4,10,task_succeeded,success,2026-04-04 07:20:00,300,16853,15242,,2026-04-04 07:20:00
1219,4,11,task_started,running,2026-04-04 07:23:00,,,,,2026-04-04 07:23:00
1220,4,11,task_succeeded,success,2026-04-04 07:34:00,660,21331,17700,,2026-04-04 07:34:00
1221,4,12,task_started,running,2026-04-04 07:36:00,,,,,2026-04-04 07:36:00
1222,4,12,task_succeeded,success,2026-04-04 07:42:00,360,32036,30983,,2026-04-04 07:42:00
1223,4,,pipeline_completed,success,2026-04-04 07:43:00,1800,,,,2026-04-04 07:43:00
1224,4,,pipeline_started,running,2026-04-04 06:12:00,,,,,2026-04-04 06:12:00
1225,4,10,task_started,running,2026-04-04 06:14:00,,,,,2026-04-04 06:14:00
1226,4,10,task_succeeded,success,2026-04-04 06:21:00,420,24698,21356,,2026-04-04 06:21:00
1227,4,11,task_started,running,2026-04-04 06:24:00,,,,,2026-04-04 06:24:00
1228,4,11,task_succeeded,success,2026-04-04 06:39:00,900,39293,35780,,2026-04-04 06:39:00
1229,4,12,task_started,running,2026-04-04 06:42:00,,,,,2026-04-04 06:42:00
1230,4,12,task_succeeded,success,2026-04-04 06:50:00,480,10427,10254,,2026-04-04 06:50:00
1231,4,,pipeline_completed,success,2026-04-04 06:51:00,2340,,,,2026-04-04 06:51:00
1232,4,,pipeline_started,running,2026-04-03 14:52:00,,,,,2026-04-03 14:52:00
1233,4,10,task_started,running,2026-04-03 14:53:00,,,,,2026-04-03 14:53:00
1234,4,10,task_succeeded,success,2026-04-03 14:59:00,360,9240,9004,,2026-04-03 14:59:00
1235,4,11,task_started,running,2026-04-03 15:02:00,,,,,2026-04-03 15:02:00
1236,4,11,task_succeeded,success,2026-04-03 15:16:00,840,6744,5807,,2026-04-03 15:16:00
1237,4,12,task_started,running,2026-04-03 15:18:00,,,,,2026-04-03 15:18:00
1238,4,12,task_succeeded,success,2026-04-03 15:24:00,360,27985,25174,,2026-04-03 15:24:00
1239,4,,pipeline_completed,success,2026-04-03 15:25:00,1980,,,,2026-04-03 15:25:00
1240,4,,pipeline_started,running,2026-04-02 04:12:00,,,,,2026-04-02 04:12:00
1241,4,10,task_started,running,2026-04-02 04:14:00,,,,,2026-04-02 04:14:00
1242,4,10,task_succeeded,success,2026-04-02 04:21:00,420,48614,43018,,2026-04-02 04:21:00
1243,4,11,task_started,running,2026-04-02 04:23:00,,,,,2026-04-02 04:23:00
1244,4,11,task_succeeded,success,2026-04-02 04:35:00,720,26036,23549,,2026-04-02 04:35:00
1245,4,12,task_started,running,2026-04-02 04:38:00,,,,,2026-04-02 04:38:00
1246,4,12,task_succeeded,success,2026-04-02 04:43:00,300,15518,12819,,2026-04-02 04:43:00
1247,4,,pipeline_completed,success,2026-04-02 04:44:00,1920,,,,2026-04-02 04:44:00
1248,4,,pipeline_started,running,2026-04-02 17:10:00,,,,,2026-04-02 17:10:00
1249,4,10,task_started,running,2026-04-02 17:13:00,,,,,2026-04-02 17:13:00
1250,4,10,task_succeeded,success,2026-04-02 17:23:00,600,41122,38940,,2026-04-02 17:23:00
1251,4,11,task_started,running,2026-04-02 17:24:00,,,,,2026-04-02 17:24:00
1252,4,11,task_succeeded,success,2026-04-02 17:34:00,600,15578,14748,,2026-04-02 17:34:00
1253,4,12,task_started,running,2026-04-02 17:37:00,,,,,2026-04-02 17:37:00
1254,4,12,task_succeeded,success,2026-04-02 17:43:00,360,42333,36381,,2026-04-02 17:43:00
1255,4,,pipeline_completed,success,2026-04-02 17:44:00,2040,,,,2026-04-02 17:44:00
1256,4,,pipeline_started,running,2026-04-01 04:35:00,,,,,2026-04-01 04:35:00
1257,4,10,task_started,running,2026-04-01 04:38:00,,,,,2026-04-01 04:38:00
1258,4,10,task_succeeded,success,2026-04-01 04:47:00,540,42520,40487,,2026-04-01 04:47:00
1259,4,11,task_started,running,2026-04-01 04:50:00,,,,,2026-04-01 04:50:00
1260,4,11,task_succeeded,success,2026-04-01 05:04:00,840,19475,18521,,2026-04-01 05:04:00
1261,4,12,task_started,running,2026-04-01 05:05:00,,,,,2026-04-01 05:05:00
1262,4,12,task_succeeded,success,2026-04-01 05:11:00,360,39432,39212,,2026-04-01 05:11:00
1263,4,,pipeline_completed,success,2026-04-01 05:12:00,2220,,,,2026-04-01 05:12:00
1264,4,,pipeline_started,running,2026-03-31 17:03:00,,,,,2026-03-31 17:03:00
1265,4,10,task_started,running,2026-03-31 17:04:00,,,,,2026-03-31 17:04:00
1266,4,10,task_succeeded,success,2026-03-31 17:09:00,300,44706,36466,,2026-03-31 17:09:00
1267,4,11,task_started,running,2026-03-31 17:11:00,,,,,2026-03-31 17:11:00
1268,4,11,task_succeeded,success,2026-03-31 17:21:00,600,14505,11906,,2026-03-31 17:21:00
1269,4,12,task_started,running,2026-03-31 17:24:00,,,,,2026-03-31 17:24:00
1270,4,12,task_succeeded,success,2026-03-31 17:32:00,480,44666,39506,,2026-03-31 17:32:00
1271,4,,pipeline_completed,success,2026-03-31 17:33:00,1800,,,,2026-03-31 17:33:00
1272,4,,pipeline_started,running,2026-03-30 18:22:00,,,,,2026-03-30 18:22:00
1273,4,10,task_started,running,2026-03-30 18:25:00,,,,,2026-03-30 18:25:00
1274,4,10,task_succeeded,success,2026-03-30 18:34:00,540,16132,15048,,2026-03-30 18:34:00
1275,4,11,task_started,running,2026-03-30 18:36:00,,,,,2026-03-30 18:36:00
1276,4,11,task_succeeded,success,2026-03-30 18:55:00,1140,29541,27000,,2026-03-30 18:55:00
1277,4,12,task_started,running,2026-03-30 18:58:00,,,,,2026-03-30 18:58:00
1278,4,12,task_succeeded,success,2026-03-30 19:01:00,180,47923,42293,,2026-03-30 19:01:00
1279,4,,pipeline_completed,success,2026-03-30 19:02:00,2400,,,,2026-03-30 19:02:00
1280,4,,pipeline_started,running,2026-03-29 14:54:00,,,,,2026-03-29 14:54:00
1281,4,10,task_started,running,2026-03-29 14:56:00,,,,,2026-03-29 14:56:00
1282,4,10,task_succeeded,success,2026-03-29 15:06:00,600,40937,36363,,2026-03-29 15:06:00
1283,4,11,task_started,running,2026-03-29 15:07:00,,,,,2026-03-29 15:07:00
1284,4,11,task_succeeded,success,2026-03-29 15:25:00,1080,33647,32642,,2026-03-29 15:25:00
1285,4,12,task_started,running,2026-03-29 15:26:00,,,,,2026-03-29 15:26:00
1286,4,12,task_succeeded,success,2026-03-29 15:33:00,420,34146,28057,,2026-03-29 15:33:00
1287,4,,pipeline_completed,success,2026-03-29 15:34:00,2400,,,,2026-03-29 15:34:00
1288,4,,pipeline_started,running,2026-03-28 11:25:00,,,,,2026-03-28 11:25:00
1289,4,10,task_started,running,2026-03-28 11:27:00,,,,,2026-03-28 11:27:00
1290,4,10,task_succeeded,success,2026-03-28 11:36:00,540,47654,38180,,2026-03-28 11:36:00
1291,4,11,task_started,running,2026-03-28 11:39:00,,,,,2026-03-28 11:39:00
1292,4,11,task_succeeded,success,2026-03-28 11:50:00,660,42628,42560,,2026-03-28 11:50:00
1293,4,12,task_started,running,2026-03-28 11:51:00,,,,,2026-03-28 11:51:00
1294,4,12,task_succeeded,success,2026-03-28 11:57:00,360,21567,19243,,2026-03-28 11:57:00
1295,4,,pipeline_completed,success,2026-03-28 11:58:00,1980,,,,2026-03-28 11:58:00
1296,4,,pipeline_started,running,2026-03-28 20:50:00,,,,,2026-03-28 20:50:00
1297,4,10,task_started,running,2026-03-28 20:51:00,,,,,2026-03-28 20:51:00
1298,4,10,task_succeeded,success,2026-03-28 20:57:00,360,28010,25235,,2026-03-28 20:57:00
1299,4,11,task_started,running,2026-03-28 20:59:00,,,,,2026-03-28 20:59:00
1300,4,11,task_succeeded,success,2026-03-28 21:18:00,1140,39342,32572,,2026-03-28 21:18:00
1301,4,12,task_started,running,2026-03-28 21:20:00,,,,,2026-03-28 21:20:00
1302,4,12,task_failed,failed,2026-03-28 21:24:00,240,44462,,connection timeout,2026-03-28 21:24:00
1303,4,12,task_retry,retrying,2026-03-28 21:26:00,,,,,2026-03-28 21:26:00
1304,4,,pipeline_completed,completed_with_issues,2026-03-28 21:31:00,2460,,,,2026-03-28 21:31:00
1305,4,,pipeline_started,running,2026-03-27 19:18:00,,,,,2026-03-27 19:18:00
1306,4,10,task_started,running,2026-03-27 19:20:00,,,,,2026-03-27 19:20:00
1307,4,10,task_succeeded,success,2026-03-27 19:27:00,420,32180,31444,,2026-03-27 19:27:00
1308,4,11,task_started,running,2026-03-27 19:30:00,,,,,2026-03-27 19:30:00
1309,4,11,task_succeeded,success,2026-03-27 19:41:00,660,19545,18472,,2026-03-27 19:41:00
1310,4,12,task_started,running,2026-03-27 19:43:00,,,,,2026-03-27 19:43:00
1311,4,12,task_succeeded,success,2026-03-27 19:51:00,480,42875,35279,,2026-03-27 19:51:00
1312,4,,pipeline_completed,success,2026-03-27 19:52:00,2040,,,,2026-03-27 19:52:00
1313,4,,pipeline_started,running,2026-03-27 19:20:00,,,,,2026-03-27 19:20:00
1314,4,10,task_started,running,2026-03-27 19:22:00,,,,,2026-03-27 19:22:00
1315,4,10,task_succeeded,success,2026-03-27 19:28:00,360,33087,32732,,2026-03-27 19:28:00
1316,4,11,task_started,running,2026-03-27 19:30:00,,,,,2026-03-27 19:30:00
1317,4,11,task_succeeded,success,2026-03-27 19:40:00,600,2928,2473,,2026-03-27 19:40:00
1318,4,12,task_started,running,2026-03-27 19:42:00,,,,,2026-03-27 19:42:00
1319,4,12,task_succeeded,success,2026-03-27 19:45:00,180,41804,40671,,2026-03-27 19:45:00
1320,4,,pipeline_completed,success,2026-03-27 19:46:00,1560,,,,2026-03-27 19:46:00
1321,4,,pipeline_started,running,2026-03-26 17:18:00,,,,,2026-03-26 17:18:00
1322,4,10,task_started,running,2026-03-26 17:20:00,,,,,2026-03-26 17:20:00
1323,4,10,task_succeeded,success,2026-03-26 17:29:00,540,4910,4619,,2026-03-26 17:29:00
1324,4,11,task_started,running,2026-03-26 17:30:00,,,,,2026-03-26 17:30:00
1325,4,11,task_succeeded,success,2026-03-26 17:40:00,600,9214,8079,,2026-03-26 17:40:00
1326,4,12,task_started,running,2026-03-26 17:42:00,,,,,2026-03-26 17:42:00
1327,4,12,task_succeeded,success,2026-03-26 17:49:00,420,12437,11807,,2026-03-26 17:49:00
1328,4,,pipeline_completed,success,2026-03-26 17:50:00,1920,,,,2026-03-26 17:50:00
1329,4,,pipeline_started,running,2026-03-25 03:17:00,,,,,2026-03-25 03:17:00
1330,4,10,task_started,running,2026-03-25 03:19:00,,,,,2026-03-25 03:19:00
1331,4,10,task_succeeded,success,2026-03-25 03:27:00,480,46383,40624,,2026-03-25 03:27:00
1332,4,11,task_started,running,2026-03-25 03:28:00,,,,,2026-03-25 03:28:00
1333,4,11,task_succeeded,success,2026-03-25 03:38:00,600,49717,48006,,2026-03-25 03:38:00
1334,4,12,task_started,running,2026-03-25 03:39:00,,,,,2026-03-25 03:39:00
1335,4,12,task_succeeded,success,2026-03-25 03:44:00,300,34398,28275,,2026-03-25 03:44:00
1336,4,,pipeline_completed,success,2026-03-25 03:45:00,1680,,,,2026-03-25 03:45:00
1337,4,,pipeline_started,running,2026-03-24 14:01:00,,,,,2026-03-24 14:01:00
1338,4,10,task_started,running,2026-03-24 14:04:00,,,,,2026-03-24 14:04:00
1339,4,10,task_succeeded,success,2026-03-24 14:11:00,420,17634,16397,,2026-03-24 14:11:00
1340,4,11,task_started,running,2026-03-24 14:13:00,,,,,2026-03-24 14:13:00
1341,4,11,task_succeeded,success,2026-03-24 14:32:00,1140,22693,21079,,2026-03-24 14:32:00
1342,4,12,task_started,running,2026-03-24 14:34:00,,,,,2026-03-24 14:34:00
1343,4,12,task_succeeded,success,2026-03-24 14:41:00,420,26538,25575,,2026-03-24 14:41:00
1344,4,,pipeline_completed,success,2026-03-24 14:42:00,2460,,,,2026-03-24 14:42:00
1345,4,,pipeline_started,running,2026-03-24 11:14:00,,,,,2026-03-24 11:14:00
1346,4,10,task_started,running,2026-03-24 11:15:00,,,,,2026-03-24 11:15:00
1347,4,10,task_succeeded,success,2026-03-24 11:21:00,360,4834,4368,,2026-03-24 11:21:00
1348,4,11,task_started,running,2026-03-24 11:24:00,,,,,2026-03-24 11:24:00
1349,4,11,task_succeeded,success,2026-03-24 11:34:00,600,10800,9039,,2026-03-24 11:34:00
1350,4,12,task_started,running,2026-03-24 11:37:00,,,,,2026-03-24 11:37:00
1351,4,12,task_succeeded,success,2026-03-24 11:41:00,240,42934,39776,,2026-03-24 11:41:00
1352,4,,pipeline_completed,success,2026-03-24 11:42:00,1680,,,,2026-03-24 11:42:00
1353,4,,pipeline_started,running,2026-03-23 01:25:00,,,,,2026-03-23 01:25:00
1354,4,10,task_started,running,2026-03-23 01:26:00,,,,,2026-03-23 01:26:00
1355,4,10,task_succeeded,success,2026-03-23 01:34:00,480,14360,14317,,2026-03-23 01:34:00
1356,4,11,task_started,running,2026-03-23 01:35:00,,,,,2026-03-23 01:35:00
1357,4,11,task_succeeded,success,2026-03-23 01:50:00,900,39290,33248,,2026-03-23 01:50:00
1358,4,12,task_started,running,2026-03-23 01:51:00,,,,,2026-03-23 01:51:00
1359,4,12,task_succeeded,success,2026-03-23 01:57:00,360,26441,22760,,2026-03-23 01:57:00
1360,4,,pipeline_completed,success,2026-03-23 01:58:00,1980,,,,2026-03-23 01:58:00
1361,4,,pipeline_started,running,2026-03-23 14:35:00,,,,,2026-03-23 14:35:00
1362,4,10,task_started,running,2026-03-23 14:37:00,,,,,2026-03-23 14:37:00
1363,4,10,task_failed,failed,2026-03-23 14:45:00,480,3552,,connection timeout,2026-03-23 14:45:00
1364,4,10,task_retry,retrying,2026-03-23 14:47:00,,,,,2026-03-23 14:47:00
1365,4,11,task_started,running,2026-03-23 14:58:00,,,,,2026-03-23 14:58:00
1366,4,11,task_succeeded,success,2026-03-23 15:10:00,720,41964,34647,,2026-03-23 15:10:00
1367,4,12,task_started,running,2026-03-23 15:12:00,,,,,2026-03-23 15:12:00
1368,4,12,task_failed,failed,2026-03-23 15:17:00,300,39802,,connection timeout,2026-03-23 15:17:00
1369,4,12,task_retry,retrying,2026-03-23 15:19:00,,,,,2026-03-23 15:19:00
1370,4,,pipeline_completed,completed_with_issues,2026-03-23 15:25:00,3000,,,,2026-03-23 15:25:00
1371,4,,pipeline_started,running,2026-03-22 08:10:00,,,,,2026-03-22 08:10:00
1372,4,10,task_started,running,2026-03-22 08:11:00,,,,,2026-03-22 08:11:00
1373,4,10,task_succeeded,success,2026-03-22 08:17:00,360,32964,26946,,2026-03-22 08:17:00
1374,4,11,task_started,running,2026-03-22 08:18:00,,,,,2026-03-22 08:18:00
1375,4,11,task_succeeded,success,2026-03-22 08:28:00,600,20056,18300,,2026-03-22 08:28:00
1376,4,12,task_started,running,2026-03-22 08:29:00,,,,,2026-03-22 08:29:00
1377,4,12,task_succeeded,success,2026-03-22 08:37:00,480,2516,2155,,2026-03-22 08:37:00
1378,4,,pipeline_completed,success,2026-03-22 08:38:00,1680,,,,2026-03-22 08:38:00
1379,4,,pipeline_started,running,2026-03-22 19:54:00,,,,,2026-03-22 19:54:00
1380,4,10,task_started,running,2026-03-22 19:57:00,,,,,2026-03-22 19:57:00
1381,4,10,task_succeeded,success,2026-03-22 20:02:00,300,12829,11015,,2026-03-22 20:02:00
1382,4,11,task_started,running,2026-03-22 20:03:00,,,,,2026-03-22 20:03:00
1383,4,11,task_succeeded,success,2026-03-22 20:19:00,960,47056,38407,,2026-03-22 20:19:00
1384,4,12,task_started,running,2026-03-22 20:22:00,,,,,2026-03-22 20:22:00
1385,4,12,task_succeeded,success,2026-03-22 20:28:00,360,9174,7580,,2026-03-22 20:28:00
1386,4,,pipeline_completed,success,2026-03-22 20:29:00,2100,,,,2026-03-22 20:29:00
1387,4,,pipeline_started,running,2026-03-21 20:02:00,,,,,2026-03-21 20:02:00
1388,4,10,task_started,running,2026-03-21 20:04:00,,,,,2026-03-21 20:04:00
1389,4,10,task_succeeded,success,2026-03-21 20:11:00,420,9948,7961,,2026-03-21 20:11:00
1390,4,11,task_started,running,2026-03-21 20:12:00,,,,,2026-03-21 20:12:00
1391,4,11,task_succeeded,success,2026-03-21 20:22:00,600,3318,2982,,2026-03-21 20:22:00
1392,4,12,task_started,running,2026-03-21 20:24:00,,,,,2026-03-21 20:24:00
1393,4,12,task_succeeded,success,2026-03-21 20:27:00,180,45381,36835,,2026-03-21 20:27:00
1394,4,,pipeline_completed,success,2026-03-21 20:28:00,1560,,,,2026-03-21 20:28:00
1395,4,,pipeline_started,running,2026-03-20 19:10:00,,,,,2026-03-20 19:10:00
1396,4,10,task_started,running,2026-03-20 19:13:00,,,,,2026-03-20 19:13:00
1397,4,10,task_succeeded,success,2026-03-20 19:21:00,480,49940,42771,,2026-03-20 19:21:00
1398,4,11,task_started,running,2026-03-20 19:22:00,,,,,2026-03-20 19:22:00
1399,4,11,task_succeeded,success,2026-03-20 19:37:00,900,38680,38275,,2026-03-20 19:37:00
1400,4,12,task_started,running,2026-03-20 19:40:00,,,,,2026-03-20 19:40:00
1401,4,12,task_succeeded,success,2026-03-20 19:45:00,300,27642,23925,,2026-03-20 19:45:00
